user_id,channel,option,review,membership,recom_point
kimppora25,MOBILE,대용량 250ml,세번째 재구매 했습니다!! 원쁠원때마다 꼬박꼬박 사다 놓아요 잘 지워지고 순해서 잘 쓰고 있습니다~~,일반,5
myangel08241,APP,대용량 250ml,조아옄ㅋㅋㅋㅋㅋㅋㅋㅋ,일반,5
myh1216,MOBILE,대용량 250ml,"1&amp;#43;1이벤트로 저렴하게 구매했어요~^^
원래부터 쓰던 제품이라 마침 다 쓰고 구매해야되는 시점에 행사하길래 잘되었다싶어서 구매했어요~^
잘 지워지기도 하고 순한 제품이기도해서 다른 브랜드제품은 구매 안하고 계속 이제품만 애용하고 있어요
확실히 적은 용량보다 큰용량이 저렴하고 좋아요~",일반,5
jeeehyeon95,MOBILE,대용량 250ml,리무버는 맨날 이것만 씀!!!!!!,일반,5
qorkdms21,MOBILE,대용량 250ml,립앤아이 리무버를 이것 저것 써봤는데 산뜻하게 잘 지워지는 거는 이게 제일인 것 같아요. 잘지워지면 오일이 많아서 지우고나면 기름기가 많은 제품도 있었는데 기름기가 많지도 않은데 잘 지워져서 좋았어요. 지울 때 눈에 자극이 없어서 좋았어요.,일반,5
sami728,MOBILE,대용량 250ml,늘 쓰던거 원플원 해서 샀어요 마침 다 떨어져가던 참이라ㅜㅜ 다른거 몇개 써보긴 했는데 이만큼 잘 지워지는건 없었던거 같아요 다들 자극이 없다는데 그건 솔직히 좀 모르겠어요 눈에 들어가면 따갑고 시야 뿌옇게 흐려져서ㅠ 근데 평소엔 조심히 쓰니까여 단종시키지 마세요ㅠ,일반,5
skll11,MOBILE,대용량 250ml,늘 쓰던거라 구매했어요! 제가 쓴 리무버중에 제일 만족!! 너무 좋아용,일반,5
woor87,MOBILE,대용량 250ml,포인트메이크업 잘 지워지고 좋아요,일반,5
ruddkdi9,MOBILE,일반용량 120ml,잘지워지구싸고좋아요&amp;lt;~~~~~,프라임,5
akdrh1618,MOBILE,대용량 250ml,잘 안지워졌던 마스카라도 한번에 부드럽게 지울수 있어서 좋음,일반,5
dla0822,MOBILE,대용량 250ml,정착템으로 벌써 6병째 쓰고있는 립앤아이 리무버인데 만족도 짱짱!!! 지우다 실수로 눈에 들어가도 전혀 아프지 않고 워터프루프 마스카라도 쓰윽쓰윽 지워줘서 뽀오얀에 정착하게 됐네요 다음번에도 리무버는 아리따움 뽀오얀으로 살 예정입니다!!,일반,5
zzungbboo,MOBILE,대용량 250ml,항상 쓰는 제품입니다 워터프루프 제품을 사용할 때 타 제품은 잘 지워지지않아 문지르다보니 속눈썹이 떨어지곤 했는데 이 제품은 잘 지워져서 만족하며 꾸준히 사용하고 있는 제품중 하나에요~특히 1&amp;#43;1 할때는 미리 쟁여놓죠~~~~재구매할 의사 항상 있습니다 다만 눈이 좀 따가워요,스마트클럽,5
minji7530,MOBILE,대용량 250ml,잘 안지워진다는 키스미 마스카라가 한 번에 지워지고 눈도 안따갑고 좋아요 리무버 인생템!!,일반,5
dona160,MOBILE,대용량 250ml,순해서 좋아요 잘 지워지고 ,프라임,5
seven0501,MOBILE,대용량 250ml,"다른아이리무버보다
훨씬좋아요..우연히몇년전부터쓰는데
늘이것만쓰게되네요~~~
1&amp;#43;1이라당장구매해서쟁여놨어요",스마트클럽,5
keh904,MOBILE,대용량 250ml,"몇년 전부터 쭉 리무버로 사용했는데
순해서 계속 쓰게되네요 -!
대용량으로도 나와서 너무편하고 이번에 1&amp;#43;1까지해서 넘나리 행복한 것 😭😭
눈화장을 짙게 하지않지만 눈썹마스카라도 하고 입술도 지우고 쓱싹 잘 지워져요 👍🏻",일반,5
rhtjfla,MOBILE,대용량 250ml,완전대박이에요 진짜순하고 엄청잘지워집니다!!!!,일반,5
lje72805,APP,대용량 250ml,써보고 좋아서 재구매했어요 굿굿,프라임,5
sinsun1105,MOBILE,대용량 250ml,립앤아이리무버로 메이컵을 지우니 깔끔하게 지워지고 사용감도 좋았어요~~~~ 타제품은 사용후 눈도 따가웠는데 이제품은 순해서 마음에 들었고 다 쓰고 나면 재구매할 예정입니다~  립스틱도  잘 지워지고 사용후 색이 남아 있지 않아서 좋았어요~~~~^^,일반,5
sje0840,MOBILE,대용량 250ml,립앤아이 이것만 지금 계속 쓰는데 제일 좋습니다!!,스마트클럽,5
sso11k,APP,대용량 250ml,"예전 사용할때 사용감도 좋고 립&amp;아이도 자극없이 잘지워서 이번 행사도 또 구매했어요 
용량도 넉넉하고  마음에들어요 ",프라임,5
bin326,APP,대용량 250ml,"매번 1&amp;#43;1 할때마다 가서 사오는데 벌써 몇년째 쓰는지 기억도 안날정도로 오래썼어요! 진짜 아이라인이나 마스카라 지울 때, 아이쉐도우 지울 때 화장솜에 묻혀서해도 아프지않고 잘못해서 눈에들어가도 진짜 안아프고 순해요~~ 추천 완전 !!",스마트클럽,5
gksk3114,MOBILE,대용량 250ml,유명한 제품답게 역시 좋네요 ㅎㅎ 일단 잘 지워지고 자극도 적은 편이에요. 안 지워지기로 유명한 키스미 마스카라나 페리페라 잉크카라도 자극없이 부드럽게 지울 수 있어요. 원플러스원 행사로 샀는데 이럴 때 쟁여둘 수 았는 좋은 기회!,일반,5
imdlwldms,MOBILE,대용량 250ml,평소에 타 브랜드 제품만 사용하다가 이번에 세일 기간에 색조 제품들 구입하면서 같이 구매했어요 1&amp;#43;1 이라 저렴하게 구매했어요 지우기 힘든 마스카라도 지워준다길래 ㅋㅋ 순하게 지워져서 힘들게 지우지 않았습니당 좋아요,일반,5
a020119,MOBILE,대용량 250ml,예전에는 더페이스샵 미감수 클렌징 오일 썼었는데 마침 아리따움이 세일해서 구매해본 제품이에요. 미감수보다 눈은 덜 따가운 것 같구요. 세정력은 비슷한 것 같아요. 양이 많아서 매일 쓰기에도 좋아요. 벌써 한 통 다써가고 있어서 이번에 또 샀어요. 세일할때 쟁여두면 개꿀ㅎ,일반,5
rachelaa87,APP,대용량 250ml,뽀오얀리무버로 지우고 뽀오얀 클렌징오일로 한번 더 화장지우는데 자극없이 포인트 메이크업 안지워지는거 거의 없이 다 지워져서 매번 얘네만 사서 씁니다,일반,5
daniel1220,MOBILE,대용량 250ml,"제일 좋아하는 뽀오얀 ㅋㅋㅋㅋㅋ 우선 양도 낭낭하고, 1&amp;#43;1일때 사면 크게 부담 없어요. 어떤 색조라도 정말 정말 잘지워지면서 무엇보다 중요한건 눈이 따갑지 않다는 거요ㅠㅠ 아이라인 같은거 꼼꼼하게 지워낼 때도 따갑지가 않아서 너무 좋아여. 서랍에 늘 2개씩은 쟁여져있답니다!!",일반,5
gjtnwls1209,MOBILE,대용량 250ml,순하면서 잘 지워져요 대용량이라니 너무 좋아용 ㅎ,프라임,5
akqnrry,MOBILE,대용량 250ml,좋아요 몇년째 쓰고있어요,일반,5
click1807,MOBILE,일반용량 120ml,"계속 쓰던 제품, 저렴하고 무난합니다",일반,5
kyr2869,MOBILE,대용량 250ml,진짜 몇 통 째 쓰고있는 리무버입니다 ⁽(◍˃̵͈̑ᴗ˂̵͈̑)⁽ 다들 외않써..? 어떤 리무버로도 깔끔히 지워지지 않던 제 마스카라는 &apos;뽀오얀 미소 발효 립&amp;아이 리무버&apos; 한방이면 흔적도 없이 사라집니다 ╰(✧∇✧)╯ 이번에도 두통이나 샀어요 벌써 제가 고3때부터 지금 21살까지 3년짜 쓰고있습니당 너무좋아요♥️,스마트클럽,5
ijijppp,MOBILE,일반용량 120ml,"이건 뭐..ㅋㅋㅋ 워낙 유명해서 1&amp;#43;1행사 할때 구입했는데요!
명성은 역시 무시할 수 없네요",일반,5
jy10047,APP,대용량 250ml,항상재구매!!죠아여,스마트클럽,5
chichi,APP,대용량 250ml,ㄱㄷㄴㅅㅁㄴㄷㅅ ㄷㄱㄷㅇㅅㆍㄹㄷㅇㄴㅇㅅㄱㅈㅅㄴㅇㄷㅇㄴㅇㅈㅇㅅㅁㅎㅇ,프라임,4
joa96,MOBILE,대용량 250ml,매번 1&amp;#43;1 할 때마다 쟁이는 리무버!!!! 진짜 순하고 눈에 들어가도 따갑지 않아서 좋아요! 안 지워지기로 유명한 마스카라들도 잘 지워진답니당 이거 단종 시키지말구 오래오래 내 주세용 ㅎㅎㅎ 용산 아이파크몰에 있는 아리따움 갔는데 직원 분도 너무 친절하셔서 참 좋았어용 ㅎㅎ!!,일반,5
Ssoomz0330,MOBILE,대용량 250ml,괜츈해요 잘 닦이고 지나치게 기름 뜨지 않아 거부감도 덜하네요,일반,5
huiwon92,MOBILE,일반용량 120ml,뽀오얀 리무버 매번 쓰던거라 잘 쓰고있어요! 자극없이 잘 지워지는 리무버중에 최고인거같아요~! 원래는 대용량으로 구매해서 사용하는데 이번엔 120미리로 샀어요! 여행갈때 간편하게 가져가려구요~~필수템이라 잘산것같아요 1&amp;#43;1 이벤트도 자주해주셔서 감사합니다,일반,5
w2mw,MOBILE,대용량 250ml,너무너무너무너무너무너무너무너무어무어무어누너무너무 인생템이에여 구래서 맨날 사재기해놓고 떨어지지 않게 구비를 해놓습니당 클렌징오일이랑 폼클렌징도 한번 구매해서 사용해보고 싶어여! 뽀오얀 시리즈는 신경써서 만든 거같아여 순한거 같아요!,일반,5
aza6670,MOBILE,대용량 250ml,"메이크업 지울때 아주 좋아요~
",일반,5
boreessal,MOBILE,대용량 250ml,제품 구매는 처음인데 당장써야할제품이라서 배송안시키고 매장으로 바로가서 구매했습니다. 예전에 놀러가서 친구꺼 잠깐 써본기억으로 눈도 안시렵고 순하고 냄새도 괜찮아서 원플러스원이길래 구매했습니다 구매한거 써보고 다음에 또 재구매할게요!!,일반,5
sw10833,MOBILE,일반용량 120ml,"1&amp;#43;1행사를 해서 매우 저렴하게 구매했습니다.
처음 사용해 보는 거인데다, 아직 제품을 1번밖에 사용해보지 못 해 효과는 모르겠습니다.
하지만, 주변에서 가성비 대비 좋은 제품이라고 하여 기대가 됩니다.
추천합니다.
",스마트클럽,3
pakyelee24,MOBILE,대용량 250ml,원플원으로 삿는데 부드럽게 잘 지워져서 넘나 조아용,스마트클럽,5
jsj0905,MOBILE,대용량 250ml,화장 잘 지워지고 좋아요 현재 재구매 해서 쓰는 중,일반,5
kyje90,MOBILE,대용량 250ml,몇년째 이것만 씁니다 ㅎㅎ 원플원해서 반값으로 득템햇네옹 ㅋ. ㅋ ,스마트클럽,5
jbin0803,MOBILE,대용량 250ml,"아이리무버는 몇번이나 다시사서 사용중이에요 
요즘 세일을 자주해서 그때마나 원플러스 원으로 사는데 
이아이는 세일할때 꼭 사두고 쓰고있어요 지워지는것도 잘지워지고 
눈에 살짝 들어가더라도 자극이 그렇게 심하지 않아서 괜찮은거같아요 눈에 사용하는 거니깐 ",스마트클럽,5
doh0307,MOBILE,대용량 250ml,완전 만족해요~! 잘 지워지기도 하고 트러블도 없어서 재구매 벌써4년째입니다! 이번에는 원쁠원 할인행사도 진행하고 있어서 더 저렴한 가격에 구입했어요 중간중간 다른 브랜드 것들도 많이 사용해봤는데 뽀오얀이 가격대비 최고네요~!^^,일반,5
birdcage123,MOBILE,대용량 250ml,인생 립앤아이리무버입니다!! 몇년전에 겟잇뷰티에 나왔을때 보고 산건데 지금도 계속 사서 쓰고 있습니다. 아마도 네통? 다섯통? 째인듯 싶네요! 그정도로 좋은 제품이라서 친구들한테도 추천하고 세일할 땐 쟁여놓습니다!! ,일반,5
yyang717,MOBILE,대용량 250ml,"10번째통 다 쓰고 이번에 1&amp;#43;1으로 또 구매 했어요 
안지워진다는 키스미 마스카라도 한번에 지워지고 가격도 저렴해서 이것밖에 안써요
눈에 들어가도 따갑지 않고 순해서 좋네요.                         ",일반,5
rlaxowl,MOBILE,대용량 250ml,"원플러스원 행사할때 샀어요~
친구 추천으로 처음구매 해봤는데 순하고 좋은것같아요
",일반,5
hylovesh04,MOBILE,대용량 250ml,깨끗이 지워지고 좋아요,프라임,5
h1m2j1219,MOBILE,대용량 250ml,"2년째 꾸준히 사용하고있습니다 :) 
자극적이지 않아서 좋아요!",스마트클럽,5
dbstjs951,MOBILE,대용량 250ml,"뽀오얀~ 이름 부터 귀엽고 마음에 듭니다~
타사 제품 립앤아이 리무버 사용하다 눈이 너무 따가워 다른 아이 찾다 우연히 사용하게 되었는데  그때 부터 이 아이 로 계속 이용합니다~ 대용량 나올때면 용량도 좋고 가격은 더 좋고하여 고민없이 선택입니다~",프라임,5
qkrdbstj111,MOBILE,일반용량 120ml,몉통짼지 모르겠는데 이거만큼 잘지워지고 눈이따갑지도 않은건 없는거같아요! 좋아용ㅎㅎ,일반,5
wodms4628,MOBILE,대용량 250ml,좋아용ㅎㅎㅎㅎㅎㅎㅎㅎㅎ,스마트클럽,5
vvomi11,MOBILE,대용량 250ml,항상 써오는 제품이에요 대용량에 1&amp;#43;1 행사를 하고 있어서 개이득으로 구매했어요 이 제품 사용하면 눈이 전혀 따갑지 않아서 순하다는 걸 알 수 있고 세정력도 떨어지는 게 아니라서 말끔하게 키스미마스카라까지 지울 수 있어요 강추강추,일반,5
kooseul2,MOBILE,대용량 250ml,항상 잘 쓰고있어요~~~긋굿,일반,5
ms9201,APP,일반용량 120ml,"다른제품쓰다가 세일하길래 한번 사서 써봤는데요따갑지 않게 지워져서 너무 좋아요!!!!
클렌징할때 피부자극되고 건조해지고 그러면 스트레슨데 이거 쓰고나서 스크레스 안받아요ㅋ 
재구매의사 있습니당",일반,5
xhrl1018,MOBILE,일반용량 120ml,이건 원플러스원이나 반값할인할 때 무조건 쟁여두는 아이템!! 해외에 오랫동안 있을거라 화물로 부칠 때 가벼우라고 120ml로 구매했고 마침 원플러스원이라 구매했어요! 화장솜에 묻혀뒀다가 포인트메이크업 지울 때 꾸욱 누르고 떼서 지우면 깔끔! ,스마트클럽,5
christin0726,MOBILE,대용량 250ml,"매번 쓰는 리무버 인데, 정말 인생 리무버에요! 순하구 자극도 별로 없고~ 매번 구매하구 있어요~ : )",일반,5
dbswjd331,MOBILE,대용량 250ml,친구네집에서 잘따 친구껄로 한번 써봐ㅛ는데 진짜 잘지워져서 좋아요 립도 원래 안지우는데 이걸로 지우니까 너무 깔끔하게 잘지워져요! 근데 눈에 소량 들어가도 진짜 따갑더라고요 ㅜㅜ 괜히 유명한게 아니더라구요 재구매할가에요!,일반,5
jhunmam,MOBILE,일반용량 120ml,세안할때 입술도 클렌징폼으로 그냥 닦았었는데 이제품을 사용해보니 부드럽고 순하게 입술을 닦아낼수있어서 좋은것같아요~~^^입술이나 눈화장을 지우는거라  성분도 확인을 해봤는데 성분또한 마음에 들었어요.전 피부가 예민해서 눈쪽은 더 조심스러운데 사용하고 난후 화장은 깨끗하게 지워주고 피부엔 자극이없어서 너무 좋아요~,일반,5
mario3941,MOBILE,대용량 250ml,다른 제품과 달리 부드럽게 잘 지워지네요 젤아이라이너와 잉크아이라이너를 혼용해서 사용하고 있는데 둘 다 잘 지워지는 것 같습니다 립도 진하게 바르는 스타일이라 세수하기전에 입술주름 사이에 잘 안지워졌었는데 발효리무버로 지우니 잘 지워지고 깨끗하게 지워집니다,스마트클럽,5
zldnlzkrxpdl,MOBILE,일반용량 120ml,가격 너무 저렴하게 나와서 잘 샀어요!,일반,5
codms0615,MOBILE,대용량 250ml,저는 리무버 이것 밖에 안써요! 어떤 제품이든 잘 지워지고 자극도 없어서 순하게 잘 사용하고 있는 제품입니다! 원플할때 꼭 쟁여놓는 제품 중 하나입니다! 리무버 찾으리는분들 꼭 한번 사서 써보세요ㅠㅠ 후회 안해요 정말ㅠㅠ,일반,5
kim02514,MOBILE,대용량 250ml,립앤아이 리무버가 다 떨어진 참에 마침 1&amp;#43;1 세일하길래 구매 했네요. 뽀오얀 폼클렌징은 사용해봤는데 리무버는 어떤지 잘 모르겠어요. 하지만 저번에 폼클렌징 사용할때 만족하면서 사용해서 리무버도 좋을 것으로 기대합니다. :-) ,스마트클럽,5
dlddld627,MOBILE,대용량 250ml,만족스럽습니다!!! 다음에 도 살 것,일반,5
hibaraiconan,MOBILE,대용량 250ml,재구매 3번째 입니당! 용량도 크고 가성비 굿이여서 계속 사용해용,일반,5
